num,title,publishDate,articleId,isYW
161,关于义乌市北苑街道四季社区智慧健康站建设项目中标(成交)结果公告[浙江宏誉工程咨询有限公司],1692428068000,lQaY8iIaFnQcLaRZ1WFYmw==,0
162,金华（义乌）国家综合货运枢纽补链强链城市试点建设管理咨询和绩效评估项目中标(成交)结果公告,1692350192000,3vzv2Cgel4fuoMp4uWymHQ==,0
163,关于义乌永农外业核实举证、塔山街道等片区农村宅基地专项整治核查等测绘协作服务成交结果公告[浙江省国际技术设备招标有限公司],1692346928000,wtAXaGmVSvP94pR2j/6qVg==,0
164,关于义乌市综合行政执法局执法通租赁（2023-2024）采购项目中标(成交)结果公告[义乌市政府采购中心],1692344484000,EmMmRpaNLNdtQU9tV/BtEg==,0
165,关于义乌市教育局校园安保服务采购项目中标(成交)结果公告[义乌市政府采购中心],1692274044000,jXMBAT9QeOoMi3mPf+r6PQ==,0
166,关于浙江大学医学院附属第四医院超高效液相色谱-串联质谱系统（含分拣系统）项目中标(成交)结果公告[义乌市政府采购中心],1692260446000,Y/ATwRDIfTA+9tXopd3NFA==,0
167,关于义乌市人力资源和社会保障信息中心义安薪管理服务在线平台建设采购项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1692165745000,NUQamZfrQv3+jAfWuiPiwQ==,0
168,关于浙江省机电技师学院电子商务和工业机器人工学一体化品牌专业建设项目中标(成交)结果公告[义乌市政府采购中心],1692083314000,RfsMKchLm9o7C9aijAIq6A==,0
169,关于金华市生态环境局义乌分局大气微型站运维服务项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1692064294000,uaBcMnu2Kfgh0xgHftlQ7w==,0
170,关于义乌市妇幼保健院数字X线摄影设备（DR）采购中标(成交)结果公告[义乌市政府采购中心],1692061168000,FYK2E+DPFJz9L3vh4gofbA==,0
171,关于义乌工商职业技术学院安保服务外包采购中标(成交)结果公告[浙江开平企业管理咨询有限公司],1691994255000,ah5HwAYtzdJFIWG0KC2kxw==,0
172,关于义乌市第五次全国经济普查领导小组办公室手持移动终端PAD采购项目中标(成交)结果公告[义乌市政府采购中心],1691891280000,WCa7gZ20EsdAJxTviy/ipw==,0
173,关于义乌市园林绿化遥感调查与测评项目中标(成交)结果公告[浙江蓝顶工程咨询有限公司],1691741316000,RQLYojA/oo8bZLAnVLddkA==,0
174,关于义乌市稠城街道宾王未来社区建设项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1691734480000,37YZcVDc+kuGUvifcVIkOQ==,0
175,关于义乌工商职业技术学院物业管理服务采购项目中标(成交)结果公告[义乌市政府采购中心],1691733278000,O9qBsEv2k9GhZUZk0ax5TQ==,0
176,关于义乌市中心医院医共体江东院区2023年度安保服务外包采购中标(成交)结果公告[浙江开平企业管理咨询有限公司],1691656130000,QHsM2lpyJvlaAoLZR+2JeQ==,0
177,关于浙江大学医学院附属第四医院窄波高清电子膀胱镜系统项目中标(成交)结果公告[义乌市政府采购中心],1691653466000,9VZ/Q6u62RimymvZSRyVyg==,0
178,关于浙江省机电技师学院幼儿教育专业实训室建设采购项目中标(成交)结果公告[义乌市政府采购中心],1691564087000,vxqHAx9rcq1MjfDz4hi2JQ==,0
179,关于义乌市看守所食堂配送采购项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1691562405000,+Tv/VxifC4aMAfqCacwvtA==,0
180,关于义乌市住房和城乡建设局保租房运营管理服务采购项目中标(成交)结果公告[义乌产权交易所有限公司招投标中心],1691486374000,sqBgdJ0FbzfZ9dmzQhQZDA==,0
181,关于义乌市看守所食堂运营管理采购项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1691474107000,9k//sZt4guVCs51i5rjIwQ==,0
182,关于浙江大学医学院附属第四医院内镜洗消机、内窥镜影像系统采购项目中标(成交)结果公告[义乌市政府采购中心],1691395759000,yWX9aF1aOxnb3BentuhuRA==,0
183,关于义乌市人民法院江东智能合议室采购项目中标(成交)结果公告[义乌市政府采购中心],1691131506000,AhpZ8B9f0wQaLbpsMaoXMg==,0
184,义乌市市场发展集团有限公司幸福湖国际会议中心分公司入围义乌市2023-2024年度培训服务开放式框架协议采购项目的结果公告,1691057400000,0DVAwQC0+kCGOlva0lX6CQ==,0
185,关于智能制造高水平专业群实训室建设项目中标(成交)结果公告[义乌市政府采购中心],1691046209000,viwGmeEs881zC4SE4NihsA==,0
186,关于义乌市公路与运输管理中心隧道监控中心设备改造升级采购项目中标(成交)结果公告[义乌市政府采购中心],1690961854000,Nr99T/MJce05cFO+IRx29A==,0
187,关于浙江省机电技师学院智慧考场提升改造采购项目中标(成交)结果公告[义乌市政府采购中心],1690874138000,ASlTE2vZE2FeRqMUbV+wEA==,0
188,关于浙江大学医学院附属第四医院磁控胶囊胃镜系统采购项目中标(成交)结果公告[义乌市政府采购中心],1690424312000,CSJZZlwEkiJE9/shWSsPlg==,0
189,关于2023年义乌市教育研修院中小学实验室设备采购项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1690275932000,9ajq7XYMMIMvycvlP+DGUA==,0
190,关于2023年义乌市教育研修院中小学幼儿园创客教育设备采购项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1690275924000,WfskEx4wAo9bsLtRIMfehg==,0
191,关于义乌市中心医院安保服务采购项目中标(成交)结果公告[义乌市政府采购中心],1690183078000,UQ30Gvj6F0+qzQdb0/AegA==,0
192,关于义乌市公安局物证鉴定室试剂耗材采购项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1690178870000,Ca5o68uM1RHS5bQQgCOpAw==,0
193,关于义乌市总工会职工维权宝（原监督一件事）应用项目中标(成交)结果公告[浙江省成套招标代理有限公司],1689929785000,/VhFZZSSYInF/lJH5CXavw==,0
194,关于义乌市第三次城镇房屋调查登记采购项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1689838338000,dXFae1pCoj8kIUMoSfgSGg==,0
195,关于2023年义乌市生态环境监测站自动监测系统改造项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1689824367000,Qn771IHlzgdLF6L4cn4BXw==,0
196,关于义乌市民政局怡养义乌智慧养老系统升级改造采购项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1689753745000,93HiI3asU8/7VSI6fSRggQ==,0
197,关于“义乌就业 薪资无忧”采购项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1689667479000,UuJfqnTIAiCu9BxLI5bp+g==,0
198,关于义乌市实验小学课桌椅采购中标(成交)结果公告[浙江开平企业管理咨询有限公司],1689662727000,E+52wNxBZpw7dgfr9/Brjg==,0
199,关于浙江省机电技师学院世界技能竞赛货运代理一体化综合实训基地项目中标(成交)结果公告[义乌市政府采购中心],1689559831000,4wnmU/DumDIbxNwKj4aFwg==,0
200,关于义乌市人民政府城西街道办事处综合指挥中心信息化项目中标(成交)结果公告[义乌市政府采购中心],1689557830000,84mwQmjSa7I32LlHbPTSSw==,0
201,关于义乌市国有土地上房屋征收中心（房产处）2023年白蚁防治工程质量第三方评估项目中标(成交)结果公告[浙江科信联合工程项目管理咨询有限公司],1689323493000,3O2TSqgFujppIbunFgCXcA==,0
202,关于义乌市城西街道城镇区域安保服务采购项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1689314633000,4UAbrMXu5lzKVKBr/WaTNQ==,0
203,关于义乌市城西街道2023-2024年度垃圾清运服务采购项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1689238826000,BcjCLyctpi8chC83kj9b0w==,0
204,关于浙江大学医学院附属第四医院物业工程维修服务中标(成交)结果公告[义乌市政府采购中心],1689234582000,uPZF/MIN9rIwdlziwsmxIw==,0
205,义乌万达嘉华酒店管理有限公司万达嘉华酒店入围义乌市2023-2024年度会议服务框架协议项目的结果公告,1689229200000,l2pnqS9OG0OSdYn3bfIvEQ==,0
206,关于义乌市秦塘小学2023年学生课桌椅采购项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1689223327000,J63iB05YwndDlaOZqudcug==,0
207,关于义乌市中心医院病案数字化服务采购中标(成交)结果公告[浙江开平企业管理咨询有限公司],1689153709000,/6GIDLLCX6/lnD64AsRxJw==,0
208,关于义乌市森林防火高空探头双目热成像视频监控服务采购项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1689149853000,JKhB5l0wY4Lxmz8Xh25xIA==,0
209,关于义乌市2023年公共视频监控统一建设采购项目中标(成交)结果公告[义乌市政府采购中心],1689124621000,A9hJHYLiUyvFdrG4OMqwrA==,0
210,关于义乌市中心医院磁共振维保采购项目中标(成交)结果公告[义乌市政府采购中心],1689124226000,e1+BbqGP7k9LJr0CsmOgXQ==,0
211,关于浙江省机电技师学院数字信息产业实训教学与服务中心建设（虚拟演播室建设）采购项目中标(成交)结果公告[义乌市政府采购中心],1689056394000,xvDix1cKg9hrRFw0WltXHw==,0
212,关于义乌市公安局2023年义乌市公共视频监控统一建设项目监理服务项目中标(成交)结果公告[义乌市政府采购中心],1688972913000,k9hDoff92NnVHGxXClOKew==,0
213,关于义乌市妇幼保健院数字X线摄影设备（DR）采购中标(成交)结果公告[义乌市政府采购中心],1688970118000,JtHuBuh/3Lbe+qrnK6xpAg==,0
214,关于浙江省机电技师学院计算机专业实训室项目中标(成交)结果公告[义乌市政府采购中心],1688713350000,+m1fXSsD6FWJPxDI2gsBtQ==,0
215,关于浙江省机电技师学院超融合云非编实训室采购中标(成交)结果公告[义乌市政府采购中心],1688713097000,n0QN/lEpYPhA4w8HoVuzVQ==,0
216,义乌市思达克图像技术有限公司入围2023-2024年度浙江省本级、杭州市印刷服务开放式框架协议采购项目的结果公告,1688695200000,/Akod604f69nAyE9DYI9PA==,0
217,关于义乌市中心医院HIS系统运维服务采购中标(成交)结果公告[浙江开平企业管理咨询有限公司],1688624992000,KapELsFMJU9pkNZwGDa0hQ==,0
218,义乌世茂中心发展有限公司香格里拉大酒店入围义乌市2023-2024年度培训服务开放式框架协议采购项目的结果公告,1688610000000,GJS5vy3hmMVQql2ouI2zvw==,0
219,关于金华市生态环境局义乌分局土壤污染调查评估咨询服务采购项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1688549132000,ddly0GqWNVoV82zgFYRnUw==,0
220,关于水务局义乌市2023年度山塘综合整治工程建设管理技术服务采购项目中标(成交)结果公告[浙江明达工程造价咨询有限公司],1688548993000,lDOHneAXn5bhsR4w4NvZVg==,0
221,关于义乌市人力资源和社会保障信息中心人社市民卡及五险硬件系统维保采购项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1688546820000,3G7rXlmYSqAROe6J2tGNOw==,0
222,关于义乌市人民政府稠江街道办事处社会治理综合治理安保服务采购项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1688544181000,aMaPtb3qeLKEntWZAAT8cQ==,0
223,关于义乌市拘留所食堂配送采购项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1688459312000,D/Xm0Ta/fO45Er2yeHsrGQ==,0
224,关于义乌市后宅街道地质灾害风险调查评价采购项目（重新招标）中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1688450903000,3C2D9QP+Bmvd9/XLD5wDuQ==,0
225,关于2023年度义乌市水权水价改革试点技术服务项目中标(成交)结果公告[华诚工程咨询集团有限公司],1688438211000,G2ufsmwfMFELYrFlk9rBQA==,0
226,关于义乌市商务局义乌市市场采购出口信用险项目中标(成交)结果公告[义乌市政府采购中心],1688346856000,D8x1Ui6hedAquJPyNp1zOg==,0
227,关于义乌市教育研修院计算机采购项目中标(成交)结果公告[义乌市政府采购中心],1688026642000,t5wLRaHBY8YD4e+z/WnXtg==,0
228,关于义乌市文化和广电旅游体育局2023年度体育健身器材维护维修服务中标(成交)结果公告[浙江省成套招标代理有限公司],1688019429000,wtjf3aelbwUMTTokG3jJ4g==,0
229,关于环浙步道浙中环线义乌段服务采购项目中标(成交)结果公告[浙江省成套招标代理有限公司],1687945454000,GpTXAhb9eDw0hYkPy7kyew==,0
230,关于义乌工商职业技术学院群英宝人才服务系统采购中标(成交)结果公告[浙江开平企业管理咨询有限公司],1687939704000,dSBhwIQ6tVEqbf+t8BDzJg==,0
231,关于义乌工商职业技术学院电梯采购中标(成交)结果公告[义乌市政府采购中心],1687915470000,d5gPjUSpGuvPk7Ea3X4qaQ==,0
232,关于义乌经济技术开发区(苏溪片区)“清新园区”建设技术服务项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1687858734000,SYpWWSVAuWORiMMZamMoLQ==,0
233,关于义乌市人民法院保安服务采购项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1687846497000,kFuVkZWmaJ/ZoNkNhBjUmg==,0
234,关于2023年义乌市省级水稻安全利用技术试验及推广项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1687840062000,+pObDi0dYq+PwD0D4T3BKw==,0
235,关于义乌市义亭镇初级中学实验室设备增配采购项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1687764769000,zxrVQUdZ1/SeXtUCexwA9A==,0
236,关于义乌市中心医院飞秒激光角膜屈光治疗系统采购项目中标(成交)结果公告[义乌市政府采购中心],1687760749000,/qYbs8iHRmAs1QBpG6aq4A==,0
237,关于义乌市稠江街道区域共建委、杨村等四个社区、经济技术开发区市政道路2023年度清扫保洁服务采购中标(成交)结果公告[浙江开平企业管理咨询有限公司],1687751299000,A8PVJiT7IMiCigNWbxRznQ==,0
238,关于义乌市图书馆2023年图书采购中标(成交)结果公告[浙江开平企业管理咨询有限公司],1687675986000,Y0XFbyZxV80q8uRSaIxXTg==,0
239,义乌市百货有限责任公司伊美广场酒店入围义乌市2023-2024年度培训服务开放式框架协议采购项目的结果公告,1687659000000,UDPEZden3ARvatGhI6dSOw==,0
240,关于义乌市县域整体智治信息平台采购项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1687654496000,po4PxzQ/zJJjW5cEmxUnTg==,0
241,关于义乌市殡仪馆火化炉维修及保养采购中标(成交)结果公告[浙江开平企业管理咨询有限公司],1687328337000,B8bL+Z7VBQX55cvWwXlW6A==,0
242,关于义乌市稠江江东北苑区块绿地管理及保洁服务采购项目中标(成交)结果公告[浙江至诚工程咨询有限责任公司],1687323235000,LC7RCgW6JW/l6Z577JnyLg==,0
243,关于浙江大学医学院附属第四医院硬件支撑设备采购项目中标(成交)结果公告[义乌市政府采购中心],1687247695000,pIb8+zBIpBh5If0FgjfVBw==,0
244,关于浙江大学医学院附属第四医院物业服务采购中标(成交)结果公告[义乌市政府采购中心],1687243510000,QawUgA1C/p9Z3wIVPU0ETg==,0
245,关于义乌市福田街道2023年物华社区清扫保洁服务项目中标(成交)结果公告[浙江明达工程造价咨询有限公司],1686905340000,rYYpjX7QUbsKls1Bne31IA==,0
